Well;Cycle;Target Name;Rn;DeltaRn
F4;2;Target 1;35666,76172;-218,8392334
F4;3;Target 1;35802,94531;-117,8464355
F4;4;Target 1;35736,49219;-219,4903564
F4;5;Target 1;35894,79688;-96,37645721
F4;6;Target 1;35935,10938;-91,25474548
F4;7;Target 1;35917,64063;-143,9142914
F4;8;Target 1;35938,41406;-158,3316345
F4;9;Target 1;36610,57813;478,6416321
F4;10;Target 1;35873,3125;-293,8147888
F4;11;Target 1;36435,09766;232,7795868
F4;12;Target 1;36569,32031;331,8114624
F4;13;Target 1;36396,51172;123,8120651
F4;14;Target 1;36255,73438;-52,15606689
F4;15;Target 1;36242,75;-100,3312302
F4;16;Target 1;35992,47656;-385,7954712
F4;17;Target 1;36490,30469;76,84187317
F4;18;Target 1;36680,89844;232,2448273
F4;19;Target 1;36609,67578;125,8313904
F4;20;Target 1;36181,28125;-337,7539368
F4;21;Target 1;36452,70313;-101,52285
F4;22;Target 1;37039,41406;449,9972839
F4;23;Target 1;37042,21875;417,6112061
F4;24;Target 1;36906,53125;246,7329102
F4;25;Target 1;36963,6875;268,6983643
F4;26;Target 1;36977,02734;246,8474121
F4;27;Target 1;36634,96875;-130,4019623
F4;28;Target 1;36758,51563;-42,04588318
F4;29;Target 1;36544,79688;-290,9554138
F4;30;Target 1;36504,01172;-366,931366
F4;31;Target 1;37012,85938;106,7254944
F4;32;Target 1;36718,67969;-222,644989
F4;33;Target 1;36789,50781;-187,0076447
F4;34;Target 1;36624,30859;-387,397644
F4;35;Target 1;37094,85156;47,95452118
F4;36;Target 1;37366,75;284,6621704
F4;37;Target 1;37549,625;432,3463745
F4;38;Target 1;37846,07422;693,6047974
F4;39;Target 1;37881,70703;694,046814
F4;40;Target 1;38190,04688;967,1958618
F5;1;Target 1;30458,59766;777,9665527
F5;2;Target 1;30180,54102;474,2677307
F5;3;Target 1;30198,91016;466,9946899
F5;4;Target 1;30058,34766;300,7900085
F5;5;Target 1;29766,08203;-17,11779785
F5;6;Target 1;29779,08203;-29,75997734
F5;7;Target 1;29733,66211;-100,8220825
F5;8;Target 1;29840,6543;-19,47207069
F5;9;Target 1;29900,73438;14,96582699
F5;10;Target 1;29769,20313;-142,2075958
F5;11;Target 1;29868,07813;-68,97478485
F5;12;Target 1;29783,1875;-179,5075836
F5;13;Target 1;29751,69141;-236,6458588
F5;14;Target 1;29814,75;-199,2294464
F5;15;Target 1;29861,82422;-177,7974091
F5;16;Target 1;30015,83984;-49,42396164
F5;17;Target 1;29955,93164;-134,97435
F5;18;Target 1;30168,09375;51,54558182
F5;19;Target 1;30266,20313;124,0127792
F5;20;Target 1;30058,71484;-109,1176834
F5;21;Target 1;30169,57617;-23,89853477
F5;22;Target 1;30100,91797;-118,1989136
F5;23;Target 1;30253,83398;9,074918747
F5;24;Target 1;30447,35547;176,9542236
F5;25;Target 1;30444,54297;148,4995422
F5;26;Target 1;30635,99609;314,3104858
F5;27;Target 1;30585,14844;237,8206482
F5;28;Target 1;30724,46094;351,4909668
F5;29;Target 1;31437,79492;1039,182739
F5;30;Target 1;32132,25977;1708,005493
F5;31;Target 1;33500,90625;3051,009766
F5;32;Target 1;36087,98438;5612,445801
F5;33;Target 1;41694,83594;11193,65527
F5;34;Target 1;52543,96094;22017,13867
F5;35;Target 1;70801,08594;40248,62109
F5;36;Target 1;100563,2031;69985,09375
F5;37;Target 1;135925,2969;105321,5469
F5;38;Target 1;170428,8438;139799,4531
F5;39;Target 1;201750,9219;171095,8906
F5;40;Target 1;227077,7813;196397,1094
F6;1;Target 1;40450,58594;135,924408
F6;2;Target 1;40615,55469;343,5038452
F6;3;Target 1;40335,63281;106,1926727
F6;4;Target 1;40345,08203;158,252594
F6;5;Target 1;40123,51172;-20,70702171
F6;6;Target 1;40000,19922;-101,4088211
F6;7;Target 1;40060,82031;1,822970748
F6;8;Target 1;40035,35938;18,97273254
F6;9;Target 1;39960,25781;-13,51813126
F6;10;Target 1;39892,50781;-38,65743256
F6;11;Target 1;39952,30469;63,75014114
F6;12;Target 1;39834,39453;-11,54931545
F6;13;Target 1;39721,38672;-81,94642639
F6;14;Target 1;39613,88281;-146,8396301
F6;15;Target 1;39594,32813;-123,7836227
F6;16;Target 1;39692,72266;17,2216053
F6;17;Target 1;39670,60938;37,71902466
F6;18;Target 1;39363,43359;-226,8460541
F6;19;Target 1;39583,07813;35,40917206
F6;20;Target 1;39600,07031;95,01206207
F6;21;Target 1;39564,57813;102,1305695
F6;22;Target 1;39413,66406;-6,172793388
F6;23;Target 1;39512,17188;134,9457245
F6;24;Target 1;39432,58594;97,97048187
F6;25;Target 1;39469,29688;177,2921143
F6;26;Target 1;39653,73438;404,3403015
F6;27;Target 1;39685,07031;478,2869568
F6;28;Target 1;39765,21484;601,0421753
F6;29;Target 1;40049,66797;928,1060181
F6;30;Target 1;40272,5625;1193,611206
F6;31;Target 1;40687,14844;1650,807861
F6;32;Target 1;41570,51563;2576,785645
F6;33;Target 1;43360,47656;4409,357422
F6;34;Target 1;46937,6875;8029,179199
F6;35;Target 1;53728,60938;14862,71191
F6;36;Target 1;67161,6875;28338,40039
F6;37;Target 1;89950,5625;51169,88672
F6;38;Target 1;126144,8281;87406,76563
F6;39;Target 1;171476,8125;132781,3594
F6;40;Target 1;219608,5625;180955,7188
F7;1;Target 1;34174,92969;1041,889648
F7;2;Target 1;33783,59766;666,4368286
F7;3;Target 1;33604,43359;503,151947
F7;4;Target 1;33543,95313;458,5506897
F7;5;Target 1;33160,22656;90,70332336
F7;6;Target 1;33084,89063;31,24658012
F7;7;Target 1;32907,96875;-129,7960968
F7;8;Target 1;32902,69922;-119,1864319
F7;9;Target 1;32908,27344;-97,73301697
F7;10;Target 1;32875,44141;-114,6858521
F7;11;Target 1;32690,67969;-283,5683899
F7;12;Target 1;32752,66797;-205,7008972
F7;13;Target 1;32759,04297;-183,446701
F7;14;Target 1;32752,04297;-174,5675049
F7;15;Target 1;32733,30859;-177,4226837
F7;16;Target 1;32711,73828;-183,1138
F7;17;Target 1;32644,5;-234,4728851
F7;18;Target 1;32824,88281;-38,21088409
F7;19;Target 1;32825,10156;-22,11293793
F7;20;Target 1;32783,03906;-48,29624176
F7;21;Target 1;32908,81641;93,36029816
F7;22;Target 1;32735,29102;-64,2858963
F7;23;Target 1;33266,19141;482,4936829
F7;24;Target 1;32867,44531;99,62679291
F7;25;Target 1;33069,40625;317,4669189
F7;26;Target 1;32866,99609;130,9359589
F7;27;Target 1;32917,33594;197,1549988
F7;28;Target 1;33195,65234;491,3506165
F7;29;Target 1;33807,80078;1119,378296
F7;30;Target 1;34426,03906;1753,495728
F7;31;Target 1;35229,75781;2573,09375
F7;32;Target 1;37423,50781;4782,722656
F7;33;Target 1;40664,20313;8039,297363
F7;34;Target 1;46427,78125;13818,75488
F7;35;Target 1;52282,63281;19689,48633
F7;36;Target 1;60791,94922;28214,68164
F7;37;Target 1;69744,25;37182,85938
F7;38;Target 1;80746,35156;48200,83984
F7;39;Target 1;93146,21875;60616,58984
F7;40;Target 1;104016,9453;71503,19531
F8;1;Target 1;35872,53906;951,9042358
F8;2;Target 1;35348,25781;435,9812317
F8;3;Target 1;35196,44531;292,526947
F8;4;Target 1;34942,00391;46,44373703
F8;5;Target 1;34744,66406;-142,5379028
F8;6;Target 1;34712,125;-166,71875
F8;7;Target 1;35002,92578;132,4402466
F8;8;Target 1;34748,125;-114,002327
F8;9;Target 1;34866,0625;12,29337978
F8;10;Target 1;34810,89453;-34,51638031
F8;11;Target 1;34835,59766;-1,455043912
F8;12;Target 1;34627,9375;-200,7569885
F8;13;Target 1;34852,43359;32,09731293
F8;14;Target 1;34731,64453;-80,33354187
F8;15;Target 1;34820,08594;16,4660778
F8;16;Target 1;34971,38672;176,125061
F8;17;Target 1;34764,73047;-22,17297173
F8;18;Target 1;34703,69531;-74,84991455
F8;19;Target 1;34804,78906;34,60204315
F8;20;Target 1;34739,75;-22,07880974
F8;21;Target 1;34869,89844;116,4278336
F8;22;Target 1;34778,53906;33,42667389
F8;23;Target 1;35057,30469;320,5505066
F8;24;Target 1;35103,75391;375,3579407
F8;25;Target 1;35284,19141;564,1536255
F8;26;Target 1;35325,26563;613,5860596
F8;27;Target 1;35577,9375;874,6161499
F8;28;Target 1;36142,10547;1447,142334
F8;29;Target 1;36969,97266;2283,367676
F8;30;Target 1;38301,92969;3623,682861
F8;31;Target 1;40987,16797;6317,279297
F8;32;Target 1;45955,37109;11293,84082
F8;33;Target 1;55641,19531;20988,02344
F8;34;Target 1;73378,89844;38734,08594
F8;35;Target 1;100974,9375;66338,48438
F8;36;Target 1;131749,7813;97121,6875
F8;37;Target 1;160551,1563;125931,4141
F8;38;Target 1;190385,4688;155774,0938
F8;39;Target 1;218217,0625;183614,0469
F8;40;Target 1;245135,2031;210540,5313
F9;1;Target 1;33268,42188;806,9280396
F9;2;Target 1;33049,01563;562,3762817
F9;3;Target 1;32709,39844;197,6135864
F9;4;Target 1;32721,19336;184,2630005
F9;5;Target 1;32747,08984;185,0139771
F9;6;Target 1;32643,76367;56,54231262
F9;7;Target 1;32594,28711;-18,07975197
F9;8;Target 1;32561,26172;-76,25064087
F9;9;Target 1;32490,0957;-172,5621643
F9;10;Target 1;32603,20117;-84,60219574
F9;11;Target 1;32415,64453;-297,3043213
F9;12;Target 1;32512,83984;-225,2545166
F9;13;Target 1;32550,6543;-212,5855713
F9;14;Target 1;32703,77734;-84,6080246
F9;15;Target 1;32805,94531;-7,585556984
F9;16;Target 1;32881,53125;42,85488129
F9;17;Target 1;32907,28906;43,46718979
F9;18;Target 1;32992,93359;103,9662247
F9;19;Target 1;33022,76563;108,6527481
F9;20;Target 1;33108,57031;169,3119354
F9;21;Target 1;33051,55078;87,14690399
F9;22;Target 1;33010,21484;20,66546822
F9;23;Target 1;33263,78516;249,0902863
F9;24;Target 1;33354,92188;315,0814819
F9;25;Target 1;33715,66797;650,6820679
F9;26;Target 1;34255,34766;1165,216309
F9;27;Target 1;35098,28125;1983,004395
F9;28;Target 1;37089,08984;3948,66748
F9;29;Target 1;40840,91016;7675,342285
F9;30;Target 1;47737,34766;14546,63379
F9;31;Target 1;59963,00781;26747,14844
F9;32;Target 1;79525,15625;46284,15234
F9;33;Target 1;106029,1406;72762,99219
F9;34;Target 1;136126,625;102835,3281
F9;35;Target 1;166239,4375;132923
F9;36;Target 1;194870,2188;161528,625
F9;37;Target 1;221660,6406;188293,9063
F9;38;Target 1;245911,9375;212520,0625
F9;39;Target 1;266450,125;233033,1094
F9;40;Target 1;283705,5625;250263,3906
F10;1;Target 1;32828,16797;393,7558594
F10;2;Target 1;32734,46875;388,0583191
F10;3;Target 1;32382,6875;124,2787628
F10;4;Target 1;32378,64648;208,2394257
F10;5;Target 1;32017,53516;-64,87021637
F10;6;Target 1;31791,26563;-203,1380615
F10;7;Target 1;31702,12891;-204,2731018
F10;8;Target 1;31752,66406;-65,73626709
F10;9;Target 1;31716,99609;-13,40255642
F10;10;Target 1;31698,9082;56,51123428
F10;11;Target 1;31654,38672;99,99143219
F10;12;Target 1;31528,79297;62,39936066
F10;13;Target 1;31502,41406;124,0221329
F10;14;Target 1;31763,33984;472,949585
F10;15;Target 1;31836,5625;634,1739502
F10;16;Target 1;31882,21484;767,8279419
F10;17;Target 1;31966,78516;940,3999634
F10;18;Target 1;32322,88281;1384,499268
F10;19;Target 1;33005,66406;2155,282227
F10;20;Target 1;34366,00391;3603,623779
F10;21;Target 1;36557,07813;5882,699707
F10;22;Target 1;41273,17969;10686,80273
F10;23;Target 1;49750,07031;19251,69531
F10;24;Target 1;65413,69141;35003,31641
F10;25;Target 1;91747,71875;61425,34766
F10;26;Target 1;130376,1797;100141,8125
F10;27;Target 1;173106,3438;142959,9688
F10;28;Target 1;212814,2813;182755,9219
F10;29;Target 1;247394,0313;217423,6719
F10;30;Target 1;275016,6875;245134,3281
F10;31;Target 1;297919,0313;268124,6563
F10;32;Target 1;316414,0313;286707,6563
F10;33;Target 1;334258,1563;304639,8125
F10;34;Target 1;347212,3125;317681,9688
F10;35;Target 1;360545,625;331103,2813
F10;36;Target 1;370992,1563;341637,8125
F10;37;Target 1;381889,1875;352622,8438
F10;38;Target 1;390271,3438;361093
F10;39;Target 1;397499,4375;368409,0938
F10;40;Target 1;402804;373801,6563
F11;1;Target 1;32534,96875;497,5257568
F11;2;Target 1;31996,93164;131,8075562
F11;3;Target 1;31726,83398;34,02882004
F11;4;Target 1;31627,85352;107,3672638
F11;5;Target 1;31327,84375;-20,32358932
F11;6;Target 1;31135,39063;-40,45780182
F11;7;Target 1;30902,25195;-101,2775574
F11;8;Target 1;30703,65234;-127,5582581
F11;9;Target 1;30703,76563;44,8739357
F11;10;Target 1;30485,03906;-1,533713102
F11;11;Target 1;30419,13477;104,8809052
F11;12;Target 1;30379,43359;237,498642
F11;13;Target 1;30449,63477;480,0187378
F11;14;Target 1;30714,44141;917,1442871
F11;15;Target 1;31049,88281;1424,904541
F11;16;Target 1;31768,77734;2316,118164
F11;17;Target 1;33107,60156;3827,26123
F11;18;Target 1;35786,82422;6678,802734
F11;19;Target 1;41017,20313;12081,50098
F11;20;Target 1;50855,60156;22092,21875
F11;21;Target 1;67780,67188;39189,60547
F11;22;Target 1;93240;64821,25391
F11;23;Target 1;124896,5703;96650,14063
F11;24;Target 1;157933,8906;129859,7813
F11;25;Target 1;188852,4375;160950,6406
F11;26;Target 1;217519,2031;189789,7344
F11;27;Target 1;240612,1563;213055
F11;28;Target 1;260622,4688;233237,6406
F11;29;Target 1;278776;251563,4844
F11;30;Target 1;293537,8125;266497,625
F11;31;Target 1;305104,25;278236,375
F11;32;Target 1;315459,25;288763,6875
F11;33;Target 1;324228,3125;297705,0625
F11;34;Target 1;332789,8438;306438,9375
F11;35;Target 1;339789,375;313610,7813
F11;36;Target 1;344442,6875;318436,4063
F11;37;Target 1;349721,9063;323887,9375
F11;38;Target 1;353592,25;327930,5938
F11;39;Target 1;357612,6875;332123,375
F11;40;Target 1;362677,9375;337360,9375
F12;1;Target 1;29749,46484;450,827301
F12;2;Target 1;29829,99023;557,661499
F12;3;Target 1;29751,95703;505,9371033
F12;4;Target 1;29450,32617;230,6150208
F12;5;Target 1;29452,58203;259,1796875
F12;6;Target 1;29410,89648;243,8029175
F12;7;Target 1;29595,78516;455,0003967
F12;8;Target 1;29409,0293;294,5533142
F12;9;Target 1;29111,4668;23,29961014
F12;10;Target 1;28972,12891;-89,72948456
F12;11;Target 1;28868,6582;-166,8914032
F12;12;Target 1;28742,73633;-266,5044861
F12;13;Target 1;28858,96094;-123,971077
F12;14;Target 1;28668,88281;-287,7404175
F12;15;Target 1;28411,5332;-518,78125
F12;16;Target 1;28541,09961;-362,9060364
F12;17;Target 1;28648,32813;-229,3687134
F12;18;Target 1;28556,70703;-294,6810303
F12;19;Target 1;28537,91797;-287,1612854
F12;20;Target 1;28474,22266;-324,547821
F12;21;Target 1;28351,41992;-421,041748
F12;22;Target 1;28436,68359;-309,4692993
F12;23;Target 1;28704,41992;-15,42416573
F12;24;Target 1;28805,05078;111,5154877
F12;25;Target 1;28780,90625;113,6797485
F12;26;Target 1;28398,79688;-242,1208344
F12;27;Target 1;28705,125;90,51608276
F12;28;Target 1;28665,03711;76,73698425
F12;29;Target 1;28886,70703;324,7156982
F12;30;Target 1;28677,98828;142,3057404
F12;31;Target 1;28837,74414;328,3703918
F12;32;Target 1;29223,17578;740,1108398
F12;33;Target 1;29036,92578;580,1696167
F12;34;Target 1;29198,01563;767,5682373
F12;35;Target 1;29346,6582;942,5196533
F12;36;Target 1;29927,22266;1549,392822
F12;37;Target 1;30749,19336;2397,672363
F12;38;Target 1;32441,07227;4115,859863
F12;39;Target 1;35672,67969;7373,776367
F12;40;Target 1;40993,74219;12721,14746
G1;1;Target 1;24288,8457;-5,275295734
G1;2;Target 1;24254,27344;-68,10131836
G1;3;Target 1;24349,99219;-0,63632983
G1;4;Target 1;24561,73047;182,8481903
G1;5;Target 1;24487,17383;80,03779602
G1;6;Target 1;24553,72461;118,334816
G1;7;Target 1;24446,06055;-17,58300781
G1;8;Target 1;24451,12109;-40,77621841
G1;9;Target 1;24467,05273;-53,09833908
G1;10;Target 1;24502,33203;-46,07279968
G1;11;Target 1;24477,55859;-99,09999847
G1;12;Target 1;24485,625;-119,2873459
G1;13;Target 1;24576,07617;-57,0899353
G1;14;Target 1;24689,73047;28,31060028
G1;15;Target 1;24602,22656;-87,44706726
G1;16;Target 1;24602,48633;-115,4410553
G1;17;Target 1;24721,125;-25,05614471
G1;18;Target 1;24731,20313;-43,23178101
G1;19;Target 1;24799,34766;-3,341007233
G1;20;Target 1;24826,28516;-4,65726614
G1;21;Target 1;24844,17969;-15,0164938
G1;22;Target 1;24957,97656;70,52661896
G1;23;Target 1;25163,48047;247,7767639
G1;24;Target 1;25045,625;101,6675415
G1;25;Target 1;25161,78906;189,5778503
G1;26;Target 1;25207,53906;207,0740814
G1;27;Target 1;25265,19531;236,4765778
G1;28;Target 1;25401,56641;344,5939026
G1;29;Target 1;25725,91797;640,6917114
G1;30;Target 1;26178,3418;1064,861816
G1;31;Target 1;27002,48828;1860,754517
G1;32;Target 1;28523,875;3353,887451
G1;33;Target 1;31461,57422;6263,333008
G1;34;Target 1;36931,1875;11704,69238
G1;35;Target 1;47425,05859;22170,31055
G1;36;Target 1;65634,66406;40351,66016
G1;37;Target 1;92378,58594;67067,32813
G1;38;Target 1;126816,5156;101477,0078
G1;39;Target 1;162685,4844;137317,7188
G1;40;Target 1;194267,125;168871,1094
G2;1;Target 1;27892,55469;303,2164307
G2;2;Target 1;27951,62305;376,8294983
G2;3;Target 1;27835,55859;275,3097534
G2;4;Target 1;27922,70703;377,0028992
G2;5;Target 1;27630,64453;99,48511505
G2;6;Target 1;27219,09375;-297,5209351
G2;7;Target 1;27329,31641;-172,7535858
G2;8;Target 1;27443,13672;-44,38855362
G2;9;Target 1;27391,60156;-81,3789978
G2;10;Target 1;27307,37305;-151,0628052
G2;11;Target 1;27220,60742;-223,2837067
G2;12;Target 1;27415,05078;-14,2956419
G2;13;Target 1;27363,43945;-51,3622551
G2;14;Target 1;27523,90234;123,6453476
G2;15;Target 1;27327,2207;-58,49158096
G2;16;Target 1;27368,95313;-2,214446306
G2;17;Target 1;27254,85547;-101,7673874
G2;18;Target 1;27211,27344;-130,8047028
G2;19;Target 1;27374,07813;46,54469299
G2;20;Target 1;27428,55078;115,5620651
G2;21;Target 1;27590,21875;291,7747498
G2;22;Target 1;27542,66602;258,7667236
G2;23;Target 1;27880,7832;611,4286499
G2;24;Target 1;28637,87109;1383,061279
G2;25;Target 1;29475,43359;2235,168457
G2;26;Target 1;31032,39453;3806,674072
G2;27;Target 1;34521,46875;7310,292969
G2;28;Target 1;40073,76172;12877,13086
G2;29;Target 1;51878,39063;24696,30469
G2;30;Target 1;72661,73438;45494,19141
G2;31;Target 1;105515,2422;78362,24219
G2;32;Target 1;147989,0781;120850,625
G2;33;Target 1;194604,9375;167481,0313
G2;34;Target 1;235390,9844;208281,625
G2;35;Target 1;271060;243965,1875
G2;36;Target 1;295288,9375;268208,6563
G2;37;Target 1;318633,1563;291567,4375
G2;38;Target 1;335231,4063;308180,2188
G2;39;Target 1;351740,4375;324703,8125
G2;40;Target 1;366422,5;339400,4063
G3;1;Target 1;41635,49609;913,1511841
G3;2;Target 1;41103,67578;418,1427307
G3;3;Target 1;40830,01563;181,2944183
G3;4;Target 1;40724,10938;112,2000198
G3;5;Target 1;40612,97266;37,87516022
G3;6;Target 1;40618,39063;80,10498047
G3;7;Target 1;40569,91797;68,44417572
G3;8;Target 1;40395,82422;-68,83771515
G3;9;Target 1;40312,9375;-114,9125824
G3;10;Target 1;40355,71094;-35,32728958
G3;11;Target 1;40240,34375;-113,8826218
G3;12;Target 1;40155,49609;-161,9184265
G3;13;Target 1;40209,82813;-70,77454376
G3;14;Target 1;40163,91797;-79,87284088
G3;15;Target 1;40005,64844;-201,3305206
G3;16;Target 1;40099,375;-70,79210663
G3;17;Target 1;40065,55469;-67,80056763
G3;18;Target 1;40183,41797;86,87457275
G3;19;Target 1;40097,40625;37,67470551
G3;20;Target 1;40097,32031;74,40061951
G3;21;Target 1;40162,80469;176,6968536
G3;22;Target 1;40079,17969;129,8837128
G3;23;Target 1;40037,81641;125,3322754
G3;24;Target 1;40136,02344;260,3511658
G3;25;Target 1;40175,69922;336,8388062
G3;26;Target 1;40246,54688;444,4983215
G3;27;Target 1;40285,17578;519,9390869
G3;28;Target 1;40454,78125;726,3563843
G3;29;Target 1;40764,69922;1073,086182
G3;30;Target 1;41387,11719;1732,31604
G3;31;Target 1;42673,60156;3055,612305
G3;32;Target 1;45320,57031;5739,393066
G3;33;Target 1;50151,39844;10607,0332
G3;34;Target 1;58948,99609;19441,44141
G3;35;Target 1;72395,79688;32925,05469
G3;36;Target 1;88342,05469;48908,125
G3;37;Target 1;105081,2188;65684,10156
G3;38;Target 1;124368,8984;85008,59375
G3;39;Target 1;144150;104826,5078
G3;40;Target 1;163814,3594;124527,6797
G4;1;Target 1;31106,06055;1803,117432
G4;2;Target 1;30468,16602;1110,330566
G4;3;Target 1;30219,01172;806,2838135
G4;4;Target 1;30105,61133;637,9909668
G4;5;Target 1;30011,05469;488,5419312
G4;6;Target 1;29994,54492;417,13974
G4;7;Target 1;29990,05469;357,7570801
G4;8;Target 1;29864,97656;177,7865448
G4;9;Target 1;29324,64453;-417,4378967
G4;10;Target 1;29688,51172;-108,4631424
G4;11;Target 1;29216,11523;-635,7520142
G4;12;Target 1;29262,21875;-644,5409546
G4;13;Target 1;29540,79297;-420,8591614
G4;14;Target 1;29689,1543;-327,3902283
G4;15;Target 1;29806,2207;-265,2162476
G4;16;Target 1;30158,96875;32,63937759
G4;17;Target 1;29900,37109;-280,850708
G4;18;Target 1;29966,46094;-269,6532593
G4;19;Target 1;29923,94727;-367,0593567
G4;20;Target 1;30316,54492;-29,35412598
G4;21;Target 1;30303,85938;-96,93209076
G4;22;Target 1;30079,07422;-376,6096802
G4;23;Target 1;30224,16797;-286,4083252
G4;24;Target 1;30483,69727;-81,77145386
G4;25;Target 1;30472,30078;-148,0603638
G4;26;Target 1;30598,54688;-76,70668793
G4;27;Target 1;30975,66406;245,5180817
G4;28;Target 1;30904,31836;119,2799606
G4;29;Target 1;30976,03516;136,1043396
G4;30;Target 1;30967,90039;73,07715607
G4;31;Target 1;30898,15625;-51,55940628
G4;32;Target 1;31367,15625;362,5481873
G4;33;Target 1;31416,3418;356,8413086
G4;34;Target 1;31567,37305;452,9801331
G4;35;Target 1;31389,42188;220,1365509
G4;36;Target 1;31247,16992;22,99217224
G4;37;Target 1;31270,80469;-8,265480042
G4;38;Target 1;31440,35352;106,3909302
G4;39;Target 1;31710,1875;321,332489
G4;40;Target 1;31849,23438;405,4869385
G5;1;Target 1;31424,49219;726,9261475
G5;2;Target 1;31357,71875;583,2386475
G5;3;Target 1;31039,77734;188,3831482
G5;4;Target 1;30995,71289;67,40461731
G5;5;Target 1;31090,20703;84,98468018
G5;6;Target 1;31106,00195;23,8655262
G5;7;Target 1;31226,63672;67,58621216
G5;8;Target 1;31156,1582;-79,80638123
G5;9;Target 1;31168,93164;-143,9470215
G5;10;Target 1;31312,33398;-77,45875549
G5;11;Target 1;31341,98438;-124,7224426
G5;12;Target 1;31506,00977;-37,61112595
G5;13;Target 1;31586,63477;-33,9002037
G5;14;Target 1;31756,41406;58,96501541
G5;15;Target 1;31723,08984;-51,2732811
G5;16;Target 1;31752,37305;-98,90415955
G5;17;Target 1;31857,64258;-70,54870605
G5;18;Target 1;31919,4707;-85,63465881
G5;19;Target 1;31998,61133;-83,40811157
G5;20;Target 1;32195,00586;36,07234573
G5;21;Target 1;32191,19922;-44,64837265
G5;22;Target 1;32454,3125;141,550827
G5;23;Target 1;32652,72656;263,0508118
G5;24;Target 1;32640,47656;173,886734
G5;25;Target 1;32749,27539;205,7714844
G5;26;Target 1;32792,78906;172,3710785
G5;27;Target 1;33264,39844;567,0664063
G5;28;Target 1;33505,5625;731,3163452
G5;29;Target 1;33901,96875;1050,808594
G5;30;Target 1;34547,84375;1619,769409
G5;31;Target 1;36196,85156;3191,863281
G5;32;Target 1;39073,58203;5991,679688
G5;33;Target 1;44342,42188;11183,60547
G5;34;Target 1;53629,20313;20393,47266
G5;35;Target 1;73081,01563;39768,37109
G5;36;Target 1;103520,5;70130,9375
G5;37;Target 1;145312,0469;111845,5703
G5;38;Target 1;188854,875;155311,4844
G5;39;Target 1;227139,0313;193518,7344
G5;40;Target 1;260633,5313;226936,3125
G6;1;Target 1;33648,26563;281,5918579
G6;2;Target 1;33758,28906;373,6584778
G6;3;Target 1;33525,19531;122,6079102
G6;4;Target 1;33405,77344;-14,77078724
G6;5;Target 1;33326,16016;-112,340889
G6;6;Target 1;33371,77344;-84,68443298
G6;7;Target 1;33405,74219;-68,67250061
G6;8;Target 1;33374,05078;-118,3207321
G6;9;Target 1;33480,67188;-29,65645981
G6;10;Target 1;33627,36719;99,08203125
G6;11;Target 1;33723,5625;177,3205261
G6;12;Target 1;33738,3125;174,1136932
G6;13;Target 1;33605,625;23,46937752
G6;14;Target 1;33628,35547;28,24302483
G6;15;Target 1;33628,36719;10,29792118
G6;16;Target 1;33552,75;-83,2760849
G6;17;Target 1;33530,57031;-123,4125977
G6;18;Target 1;33445,26563;-226,6741028
G6;19;Target 1;33606,16797;-83,72858429
G6;20;Target 1;33684,99609;-22,85728264
G6;21;Target 1;33764,11719;38,30698776
G6;22;Target 1;33963,52734;219,7603302
G6;23;Target 1;34005,82031;244,0964661
G6;24;Target 1;34078,19531;298,5146484
G6;25;Target 1;34359,60938;561,9718628
G6;26;Target 1;34513,75;698,1557007
G6;27;Target 1;35171,47266;1337,921509
G6;28;Target 1;36234,30078;2382,792725
G6;29;Target 1;38378,45703;4508,992188
G6;30;Target 1;42326,02734;8438,605469
G6;31;Target 1;49726,48438;15821,10547
G6;32;Target 1;62024,87109;28101,53516
G6;33;Target 1;79270,52344;45329,23047
G6;34;Target 1;99428,10156;65468,85156
G6;35;Target 1;122012,7031;88035,5
G6;36;Target 1;146686,2656;112691,1016
G6;37;Target 1;170986,8438;136973,7188
G6;38;Target 1;194750,7188;160719,6406
G6;39;Target 1;217272,0781;183223,0469
G6;40;Target 1;239183,625;205116,6406
G7;1;Target 1;32735,58984;857,0353394
G7;2;Target 1;32311,09961;501,3872986
G7;3;Target 1;32066,51563;325,6455078
G7;4;Target 1;31739,06445;67,03653717
G7;5;Target 1;31717,10547;113,9197464
G7;6;Target 1;31649,44141;115,0978775
G7;7;Target 1;31526,25195;60,75061417
G7;8;Target 1;31337,88281;-58,77633286
G7;9;Target 1;31248,19531;-79,62163544
G7;10;Target 1;31153,52344;-105,4513168
G7;11;Target 1;31074,83984;-115,292717
G7;12;Target 1;30960,25;-161,0403748
G7;13;Target 1;30904,80859;-147,6395874
G7;14;Target 1;30849,19727;-134,4087219
G7;15;Target 1;30684,91797;-229,8458252
G7;16;Target 1;30696,93359;-148,9879913
G7;17;Target 1;30687,71094;-89,36846161
G7;18;Target 1;30650,32422;-57,91298676
G7;19;Target 1;30641,36719;1,972176552
G7;20;Target 1;30604,06641;33,51358795
G7;21;Target 1;30570,14453;68,43390656
G7;22;Target 1;30697,9668;265,0983582
G7;23;Target 1;30280,37891;-83,64733124
G7;24;Target 1;30655,70898;360,5249329
G7;25;Target 1;30598,76172;372,4198608
G7;26;Target 1;30639,64648;482,1468201
G7;27;Target 1;30775,78906;687,1315918
G7;28;Target 1;30917,07422;897,2589722
G7;29;Target 1;30979,42578;1028,452759
G7;30;Target 1;31083,98438;1201,853516
G7;31;Target 1;31708,83203;1895,543335
